agence_id;date;nombre_clients;capacite_max;jour_semaine;est_ferie;meteo
22;2024-01-23;85;142;1;0;nuageux
22;2024-01-24;54;142;2;0;soleil
22;2024-01-25;139;142;3;0;soleil
22;2024-01-26;69;142;4;0;nuageux
22;2024-01-27;89;142;5;0;soleil
22;2024-01-28;84;142;6;0;pluie
22;2024-01-29;78;142;0;0;soleil
22;2024-01-30;51;142;1;0;soleil
23;2024-01-01;0;164;0;1;soleil
23;2024-01-02;37;164;1;0;nuageux
23;2024-01-03;68;164;2;0;pluie
23;2024-01-04;143;164;3;0;soleil
23;2024-01-05;124;164;4;0;soleil
23;2024-01-06;64;164;5;0;nuageux
23;2024-01-07;109;164;6;0;nuageux
23;2024-01-08;135;164;0;0;soleil
23;2024-01-09;51;164;1;0;nuageux
23;2024-01-10;22;164;2;0;pluie
23;2024-01-11;110;164;3;0;pluie
23;2024-01-12;23;164;4;0;nuageux
23;2024-01-13;85;164;5;0;pluie
23;2024-01-14;142;164;6;0;soleil
23;2024-01-15;40;164;0;0;pluie
23;2024-01-16;121;164;1;0;pluie
23;2024-01-17;53;164;2;0;nuageux
23;2024-01-18;65;164;3;0;soleil
23;2024-01-19;12;164;4;0;pluie
23;2024-01-20;90;164;5;0;pluie
23;2024-01-21;164;164;6;0;soleil
23;2024-01-22;147;164;0;0;nuageux
23;2024-01-23;84;164;1;0;pluie
23;2024-01-24;76;164;2;0;nuageux
23;2024-01-25;101;164;3;0;nuageux
23;2024-01-26;146;164;4;0;nuageux
23;2024-01-27;110;164;5;0;soleil
23;2024-01-28;38;164;6;0;soleil
23;2024-01-29;36;164;0;0;soleil
23;2024-01-30;60;164;1;0;soleil
24;2024-01-01;0;63;0;1;nuageux
24;2024-01-02;21;63;1;0;pluie
24;2024-01-03;30;63;2;0;pluie
24;2024-01-04;26;63;3;0;pluie
24;2024-01-05;31;63;4;0;pluie
24;2024-01-06;61;63;5;0;nuageux
24;2024-01-07;43;63;6;0;soleil
24;2024-01-08;30;63;0;0;soleil
24;2024-01-09;22;63;1;0;nuageux
24;2024-01-10;28;63;2;0;nuageux
24;2024-01-11;33;63;3;0;soleil
24;2024-01-12;33;63;4;0;nuageux
24;2024-01-13;46;63;5;0;nuageux
24;2024-01-14;63;63;6;0;soleil
24;2024-01-15;28;63;0;0;pluie
24;2024-01-16;34;63;1;0;soleil
24;2024-01-17;27;63;2;0;soleil
24;2024-01-18;38;63;3;0;pluie
24;2024-01-19;41;63;4;0;pluie
24;2024-01-20;57;63;5;0;soleil
24;2024-01-21;55;63;6;0;pluie
24;2024-01-22;38;63;0;0;pluie
24;2024-01-23;38;63;1;0;soleil
24;2024-01-24;50;63;2;0;nuageux
24;2024-01-25;44;63;3;0;soleil
24;2024-01-26;60;63;4;0;nuageux
24;2024-01-27;55;63;5;0;nuageux
24;2024-01-28;63;63;6;0;nuageux
24;2024-01-29;20;63;0;0;pluie
24;2024-01-30;23;63;1;0;soleil
25;2024-01-01;0;65;0;1;soleil
25;2024-01-02;11;65;1;0;pluie
25;2024-01-03;28;65;2;0;soleil
25;2024-01-04;39;65;3;0;nuageux
25;2024-01-05;52;65;4;0;nuageux
25;2024-01-06;37;65;5;0;nuageux
25;2024-01-07;48;65;6;0;soleil
25;2024-01-08;20;65;0;0;nuageux
25;2024-01-09;29;65;1;0;soleil
25;2024-01-10;48;65;2;0;pluie
25;2024-01-11;33;65;3;0;nuageux
25;2024-01-12;59;65;4;0;nuageux
25;2024-01-13;63;65;5;0;soleil
25;2024-01-14;60;65;6;0;pluie
25;2024-01-15;33;65;0;0;pluie
25;2024-01-16;41;65;1;0;pluie
25;2024-01-17;24;65;2;0;nuageux
25;2024-01-18;32;65;3;0;soleil
25;2024-01-19;14;65;4;0;pluie
25;2024-01-20;64;65;5;0;pluie
25;2024-01-21;33;65;6;0;nuageux
25;2024-01-22;23;65;0;0;soleil
25;2024-01-23;57;65;1;0;nuageux
25;2024-01-24;51;65;2;0;nuageux
25;2024-01-25;46;65;3;0;nuageux
25;2024-01-26;36;65;4;0;soleil
25;2024-01-27;54;65;5;0;soleil
25;2024-01-28;49;65;6;0;pluie
25;2024-01-29;18;65;0;0;pluie
25;2024-01-30;34;65;1;0;nuageux
26;2024-01-01;0;68;0;1;nuageux
26;2024-01-02;44;68;1;0;pluie
26;2024-01-03;41;68;2;0;nuageux
26;2024-01-04;23;68;3;0;soleil
26;2024-01-05;36;68;4;0;pluie
26;2024-01-06;68;68;5;0;nuageux
26;2024-01-07;56;68;6;0;pluie
26;2024-01-08;13;68;0;0;pluie
26;2024-01-09;17;68;1;0;pluie
26;2024-01-10;19;68;2;0;pluie
26;2024-01-11;35;68;3;0;nuageux
26;2024-01-12;24;68;4;0;pluie
26;2024-01-13;30;68;5;0;pluie
26;2024-01-14;61;68;6;0;nuageux
26;2024-01-15;42;68;0;0;soleil
26;2024-01-16;64;68;1;0;soleil
26;2024-01-17;51;68;2;0;soleil
26;2024-01-18;31;68;3;0;nuageux
26;2024-01-19;48;68;4;0;soleil
26;2024-01-20;58;68;5;0;nuageux
26;2024-01-21;62;68;6;0;nuageux
26;2024-01-22;48;68;0;0;pluie
26;2024-01-23;14;68;1;0;pluie
26;2024-01-24;34;68;2;0;soleil
26;2024-01-25;48;68;3;0;nuageux
26;2024-01-26;34;68;4;0;pluie
26;2024-01-27;68;68;5;0;nuageux
26;2024-01-28;47;68;6;0;pluie
26;2024-01-29;41;68;0;0;soleil
26;2024-01-30;45;68;1;0;soleil
27;2024-01-01;0;124;0;1;soleil
27;2024-01-02;62;124;1;0;soleil
27;2024-01-03;124;124;2;0;soleil
27;2024-01-04;20;124;3;0;soleil
27;2024-01-05;20;124;4;0;pluie
27;2024-01-06;71;124;5;0;pluie
27;2024-01-07;124;124;6;0;nuageux
27;2024-01-08;58;124;0;0;soleil
27;2024-01-09;86;124;1;0;soleil
27;2024-01-10;49;124;2;0;pluie
27;2024-01-11;50;124;3;0;nuageux
27;2024-01-12;44;124;4;0;pluie
27;2024-01-13;115;124;5;0;pluie
27;2024-01-14;124;124;6;0;nuageux
27;2024-01-15;57;124;0;0;nuageux
27;2024-01-16;62;124;1;0;nuageux
27;2024-01-17;32;124;2;0;soleil
27;2024-01-18;80;124;3;0;soleil
27;2024-01-19;105;124;4;0;nuageux
27;2024-01-20;67;124;5;0;pluie
27;2024-01-21;30;124;6;0;soleil
27;2024-01-22;37;124;0;0;soleil
27;2024-01-23;66;124;1;0;nuageux
27;2024-01-24;100;124;2;0;nuageux
27;2024-01-25;25;124;3;0;nuageux
27;2024-01-26;40;124;4;0;soleil
27;2024-01-27;49;124;5;0;soleil
27;2024-01-28;59;124;6;0;nuageux
27;2024-01-29;82;124;0;0;nuageux
27;2024-01-30;75;124;1;0;soleil
28;2024-01-01;0;142;0;1;pluie
28;2024-01-02;21;142;1;0;nuageux
28;2024-01-03;126;142;2;0;soleil
28;2024-01-04;132;142;3;0;nuageux
28;2024-01-05;55;142;4;0;soleil
28;2024-01-06;58;142;5;0;pluie
28;2024-01-07;47;142;6;0;soleil
28;2024-01-08;46;142;0;0;nuageux
28;2024-01-09;89;142;1;0;nuageux
28;2024-01-10;123;142;2;0;pluie
28;2024-01-11;73;142;3;0;nuageux
28;2024-01-12;57;142;4;0;soleil
28;2024-01-13;87;142;5;0;nuageux
28;2024-01-14;78;142;6;0;pluie
28;2024-01-15;136;142;0;0;nuageux
28;2024-01-16;103;142;1;0;nuageux
28;2024-01-17;66;142;2;0;nuageux
28;2024-01-18;58;142;3;0;pluie
28;2024-01-19;100;142;4;0;soleil
28;2024-01-20;58;142;5;0;nuageux
28;2024-01-21;115;142;6;0;nuageux
28;2024-01-22;94;142;0;0;pluie
28;2024-01-23;104;142;1;0;nuageux
28;2024-01-24;81;142;2;0;nuageux
28;2024-01-25;117;142;3;0;pluie
28;2024-01-26;52;142;4;0;pluie
28;2024-01-27;82;142;5;0;nuageux
28;2024-01-28;34;142;6;0;nuageux
28;2024-01-29;121;142;0;0;nuageux
28;2024-01-30;89;142;1;0;soleil
29;2024-01-01;0;116;0;1;nuageux
29;2024-01-02;67;116;1;0;soleil
29;2024-01-03;25;116;2;0;pluie
29;2024-01-04;61;116;3;0;nuageux
29;2024-01-05;21;116;4;0;nuageux
29;2024-01-06;79;116;5;0;nuageux
29;2024-01-07;104;116;6;0;soleil
29;2024-01-08;62;116;0;0;soleil
29;2024-01-09;94;116;1;0;pluie
29;2024-01-10;37;116;2;0;nuageux
29;2024-01-11;63;116;3;0;soleil
29;2024-01-12;103;116;4;0;soleil
29;2024-01-13;107;116;5;0;nuageux
29;2024-01-14;95;116;6;0;nuageux
29;2024-01-15;101;116;0;0;nuageux
29;2024-01-16;82;116;1;0;soleil
29;2024-01-17;21;116;2;0;soleil
29;2024-01-18;56;116;3;0;soleil
29;2024-01-19;43;116;4;0;pluie
29;2024-01-20;44;116;5;0;pluie
29;2024-01-21;36;116;6;0;nuageux
29;2024-01-22;64;116;0;0;nuageux
29;2024-01-23;114;116;1;0;soleil
29;2024-01-24;59;116;2;0;pluie
29;2024-01-25;73;116;3;0;soleil
29;2024-01-26;50;116;4;0;nuageux
29;2024-01-27;108;116;5;0;pluie
29;2024-01-28;88;116;6;0;soleil
29;2024-01-29;65;116;0;0;nuageux
29;2024-01-30;32;116;1;0;soleil
30;2024-01-01;0;199;0;1;soleil
30;2024-01-02;192;199;1;0;pluie
30;2024-01-03;109;199;2;0;pluie
30;2024-01-04;73;199;3;0;nuageux
30;2024-01-05;120;199;4;0;soleil
30;2024-01-06;108;199;5;0;nuageux
30;2024-01-07;71;199;6;0;nuageux
30;2024-01-08;47;199;0;0;soleil
30;2024-01-09;116;199;1;0;soleil
30;2024-01-10;176;199;2;0;soleil
30;2024-01-11;142;199;3;0;pluie
30;2024-01-12;191;199;4;0;nuageux
30;2024-01-13;185;199;5;0;nuageux
30;2024-01-14;198;199;6;0;soleil
30;2024-01-15;173;199;0;0;soleil
30;2024-01-16;143;199;1;0;nuageux
30;2024-01-17;99;199;2;0;pluie
30;2024-01-18;27;199;3;0;nuageux
30;2024-01-19;30;199;4;0;nuageux
30;2024-01-20;126;199;5;0;pluie
30;2024-01-21;162;199;6;0;nuageux
30;2024-01-22;44;199;0;0;pluie
30;2024-01-23;55;199;1;0;nuageux
30;2024-01-24;80;199;2;0;pluie
30;2024-01-25;85;199;3;0;nuageux
30;2024-01-26;66;199;4;0;pluie
30;2024-01-27;176;199;5;0;nuageux
30;2024-01-28;148;199;6;0;nuageux
30;2024-01-29;176;199;0;0;pluie
30;2024-01-30;87;199;1;0;pluie
31;2024-01-01;0;147;0;1;soleil
31;2024-01-02;73;147;1;0;pluie
31;2024-01-03;107;147;2;0;pluie
31;2024-01-04;131;147;3;0;pluie
31;2024-01-05;51;147;4;0;soleil
31;2024-01-06;126;147;5;0;soleil
31;2024-01-07;84;147;6;0;pluie
31;2024-01-08;93;147;0;0;soleil
31;2024-01-09;48;147;1;0;nuageux
31;2024-01-10;55;147;2;0;nuageux
31;2024-01-11;84;147;3;0;nuageux
31;2024-01-12;120;147;4;0;soleil
31;2024-01-13;129;147;5;0;pluie
31;2024-01-14;107;147;6;0;nuageux
31;2024-01-15;37;147;0;0;nuageux
31;2024-01-16;70;147;1;0;nuageux
31;2024-01-17;34;147;2;0;soleil
31;2024-01-18;74;147;3;0;soleil
31;2024-01-19;12;147;4;0;pluie
31;2024-01-20;38;147;5;0;pluie
31;2024-01-21;98;147;6;0;soleil
31;2024-01-22;32;147;0;0;pluie
31;2024-01-23;90;147;1;0;nuageux
31;2024-01-24;106;147;2;0;pluie
31;2024-01-25;77;147;3;0;nuageux
31;2024-01-26;141;147;4;0;nuageux
31;2024-01-27;87;147;5;0;nuageux
31;2024-01-28;30;147;6;0;soleil
31;2024-01-29;38;147;0;0;nuageux
31;2024-01-30;82;147;1;0;nuageux
32;2024-01-01;0;144;0;1;pluie
32;2024-01-02;86;144;1;0;pluie
32;2024-01-03;46;144;2;0;soleil
32;2024-01-04;118;144;3;0;pluie
32;2024-01-05;46;144;4;0;nuageux
32;2024-01-06;103;144;5;0;soleil
32;2024-01-07;119;144;6;0;soleil
32;2024-01-08;90;144;0;0;pluie
32;2024-01-09;131;144;1;0;nuageux
32;2024-01-10;45;144;2;0;nuageux
32;2024-01-11;57;144;3;0;nuageux
32;2024-01-12;8;144;4;0;pluie
32;2024-01-13;66;144;5;0;nuageux
32;2024-01-14;72;144;6;0;pluie
32;2024-01-15;112;144;0;0;pluie
32;2024-01-16;39;144;1;0;pluie
32;2024-01-17;116;144;2;0;nuageux
32;2024-01-18;75;144;3;0;nuageux
32;2024-01-19;97;144;4;0;soleil
32;2024-01-20;70;144;5;0;nuageux
32;2024-01-21;113;144;6;0;nuageux
32;2024-01-22;133;144;0;0;pluie
32;2024-01-23;130;144;1;0;pluie
32;2024-01-24;96;144;2;0;nuageux
32;2024-01-25;119;144;3;0;pluie
32;2024-01-26;143;144;4;0;soleil
32;2024-01-27;89;144;5;0;nuageux
32;2024-01-28;138;144;6;0;nuageux
32;2024-01-29;86;144;0;0;pluie
32;2024-01-30;11;144;1;0;pluie
33;2024-01-01;0;71;0;1;soleil
33;2024-01-02;58;71;1;0;soleil
33;2024-01-03;29;71;2;0;soleil
33;2024-01-04;70;71;3;0;nuageux
33;2024-01-05;69;71;4;0;nuageux
33;2024-01-06;71;71;5;0;soleil
33;2024-01-07;62;71;6;0;pluie
33;2024-01-08;27;71;0;0;pluie
33;2024-01-09;54;71;1;0;nuageux
33;2024-01-10;33;71;2;0;pluie
33;2024-01-11;24;71;3;0;nuageux
33;2024-01-12;15;71;4;0;pluie
33;2024-01-13;71;71;5;0;pluie
33;2024-01-14;71;71;6;0;nuageux
33;2024-01-15;29;71;0;0;pluie
33;2024-01-16;42;71;1;0;nuageux
33;2024-01-17;42;71;2;0;nuageux
33;2024-01-18;60;71;3;0;nuageux
33;2024-01-19;35;71;4;0;soleil
33;2024-01-20;52;71;5;0;soleil
33;2024-01-21;47;71;6;0;pluie
33;2024-01-22;45;71;0;0;nuageux
33;2024-01-23;29;71;1;0;nuageux
33;2024-01-24;37;71;2;0;nuageux
33;2024-01-25;41;71;3;0;pluie
33;2024-01-26;56;71;4;0;nuageux
33;2024-01-27;31;71;5;0;soleil
33;2024-01-28;48;71;6;0;pluie
33;2024-01-29;50;71;0;0;pluie
33;2024-01-30;55;71;1;0;nuageux
34;2024-01-01;0;117;0;1;nuageux
34;2024-01-02;89;117;1;0;pluie
34;2024-01-03;115;117;2;0;soleil
34;2024-01-04;48;117;3;0;pluie
34;2024-01-05;59;117;4;0;soleil
34;2024-01-06;80;117;5;0;nuageux
34;2024-01-07;69;117;6;0;soleil
34;2024-01-08;107;117;0;0;pluie
34;2024-01-09;107;117;1;0;nuageux
34;2024-01-10;98;117;2;0;nuageux
34;2024-01-11;68;117;3;0;pluie
34;2024-01-12;21;117;4;0;soleil
34;2024-01-13;107;117;5;0;pluie
34;2024-01-14;77;117;6;0;soleil
34;2024-01-15;63;117;0;0;pluie
34;2024-01-16;31;117;1;0;pluie
34;2024-01-17;101;117;2;0;pluie
34;2024-01-18;15;117;3;0;pluie
34;2024-01-19;72;117;4;0;nuageux
34;2024-01-20;73;117;5;0;nuageux
34;2024-01-21;53;117;6;0;soleil
34;2024-01-22;72;117;0;0;pluie
34;2024-01-23;23;117;1;0;pluie
34;2024-01-24;61;117;2;0;pluie
34;2024-01-25;97;117;3;0;pluie
34;2024-01-26;74;117;4;0;pluie
34;2024-01-27;36;117;5;0;soleil
34;2024-01-28;38;117;6;0;pluie
34;2024-01-29;78;117;0;0;soleil
34;2024-01-30;35;117;1;0;pluie
35;2024-01-01;0;180;0;1;pluie
35;2024-01-02;165;180;1;0;pluie
35;2024-01-03;107;180;2;0;nuageux
35;2024-01-04;160;180;3;0;soleil
35;2024-01-05;151;180;4;0;nuageux
35;2024-01-06;84;180;5;0;nuageux
35;2024-01-07;26;180;6;0;pluie
35;2024-01-08;157;180;0;0;soleil
35;2024-01-09;153;180;1;0;nuageux
35;2024-01-10;96;180;2;0;nuageux
35;2024-01-11;21;180;3;0;pluie
35;2024-01-12;149;180;4;0;soleil
35;2024-01-13;148;180;5;0;soleil
35;2024-01-14;64;180;6;0;nuageux
35;2024-01-15;142;180;0;0;nuageux
35;2024-01-16;33;180;1;0;soleil
35;2024-01-17;156;180;2;0;nuageux
35;2024-01-18;102;180;3;0;soleil
35;2024-01-19;110;180;4;0;pluie
35;2024-01-20;154;180;5;0;nuageux
35;2024-01-21;43;180;6;0;pluie
35;2024-01-22;153;180;0;0;nuageux
35;2024-01-23;149;180;1;0;nuageux
35;2024-01-24;76;180;2;0;nuageux
35;2024-01-25;62;180;3;0;soleil
35;2024-01-26;67;180;4;0;soleil
35;2024-01-27;86;180;5;0;soleil
35;2024-01-28;69;180;6;0;nuageux
35;2024-01-29;171;180;0;0;soleil
35;2024-01-30;144;180;1;0;nuageux
36;2024-01-01;0;50;0;1;soleil
36;2024-01-02;36;50;1;0;soleil
36;2024-01-03;29;50;2;0;pluie
36;2024-01-04;33;50;3;0;soleil
36;2024-01-05;32;50;4;0;soleil
36;2024-01-06;37;50;5;0;pluie
36;2024-01-07;28;50;6;0;pluie
36;2024-01-08;36;50;0;0;pluie
36;2024-01-09;50;50;1;0;soleil
36;2024-01-10;22;50;2;0;soleil
36;2024-01-11;39;50;3;0;soleil
36;2024-01-12;21;50;4;0;soleil
36;2024-01-13;42;50;5;0;pluie
36;2024-01-14;20;50;6;0;pluie
36;2024-01-15;9;50;0;0;pluie
36;2024-01-16;23;50;1;0;nuageux
36;2024-01-17;35;50;2;0;soleil
36;2024-01-18;31;50;3;0;nuageux
36;2024-01-19;24;50;4;0;pluie
36;2024-01-20;34;50;5;0;soleil
36;2024-01-21;50;50;6;0;soleil
36;2024-01-22;30;50;0;0;pluie
36;2024-01-23;26;50;1;0;nuageux
36;2024-01-24;36;50;2;0;soleil
36;2024-01-25;27;50;3;0;nuageux
36;2024-01-26;39;50;4;0;nuageux
36;2024-01-27;50;50;5;0;soleil
36;2024-01-28;37;50;6;0;soleil
36;2024-01-29;35;50;0;0;nuageux
36;2024-01-30;40;50;1;0;soleil
37;2024-01-01;0;102;0;1;pluie
37;2024-01-02;46;102;1;0;nuageux
37;2024-01-03;98;102;2;0;nuageux
37;2024-01-04;26;102;3;0;nuageux
37;2024-01-05;52;102;4;0;soleil
37;2024-01-06;47;102;5;0;soleil
37;2024-01-07;34;102;6;0;pluie
37;2024-01-08;37;102;0;0;pluie
37;2024-01-09;38;102;1;0;soleil
37;2024-01-10;75;102;2;0;nuageux
37;2024-01-11;32;102;3;0;nuageux
37;2024-01-12;39;102;4;0;pluie
37;2024-01-13;78;102;5;0;soleil
37;2024-01-14;52;102;6;0;soleil
37;2024-01-15;82;102;0;0;soleil
37;2024-01-16;77;102;1;0;nuageux
37;2024-01-17;16;102;2;0;pluie
37;2024-01-18;44;102;3;0;pluie
37;2024-01-19;49;102;4;0;nuageux
37;2024-01-20;102;102;5;0;pluie
37;2024-01-21;90;102;6;0;nuageux
37;2024-01-22;95;102;0;0;pluie
37;2024-01-23;31;102;1;0;pluie
37;2024-01-24;75;102;2;0;pluie
37;2024-01-25;52;102;3;0;nuageux
37;2024-01-26;52;102;4;0;soleil
37;2024-01-27;60;102;5;0;pluie
37;2024-01-28;35;102;6;0;soleil
37;2024-01-29;40;102;0;0;soleil
37;2024-01-30;54;102;1;0;soleil
38;2024-01-01;0;195;0;1;pluie
38;2024-01-02;24;195;1;0;pluie
38;2024-01-03;184;195;2;0;nuageux
38;2024-01-04;162;195;3;0;pluie
38;2024-01-05;130;195;4;0;soleil
38;2024-01-06;141;195;5;0;nuageux
38;2024-01-07;48;195;6;0;pluie
38;2024-01-08;67;195;0;0;pluie
38;2024-01-09;164;195;1;0;pluie
38;2024-01-10;186;195;2;0;soleil
38;2024-01-11;101;195;3;0;soleil
38;2024-01-12;39;195;4;0;soleil
38;2024-01-13;29;195;5;0;pluie
38;2024-01-14;79;195;6;0;soleil
38;2024-01-15;72;195;0;0;nuageux
38;2024-01-16;79;195;1;0;nuageux
38;2024-01-17;174;195;2;0;soleil
38;2024-01-18;59;195;3;0;nuageux
38;2024-01-19;59;195;4;0;soleil
38;2024-01-20;51;195;5;0;soleil
38;2024-01-21;195;195;6;0;soleil
38;2024-01-22;189;195;0;0;nuageux
38;2024-01-23;99;195;1;0;soleil
38;2024-01-24;184;195;2;0;soleil
38;2024-01-25;78;195;3;0;pluie
38;2024-01-26;110;195;4;0;pluie
38;2024-01-27;99;195;5;0;pluie
38;2024-01-28;71;195;6;0;nuageux
38;2024-01-29;67;195;0;0;soleil
38;2024-01-30;117;195;1;0;nuageux
39;2024-01-01;0;140;0;1;soleil
39;2024-01-02;136;140;1;0;nuageux
39;2024-01-03;22;140;2;0;pluie
39;2024-01-04;50;140;3;0;nuageux
39;2024-01-05;92;140;4;0;soleil
39;2024-01-06;111;140;5;0;soleil
39;2024-01-07;115;140;6;0;pluie
39;2024-01-08;85;140;0;0;soleil
39;2024-01-09;77;140;1;0;pluie
39;2024-01-10;69;140;2;0;nuageux
39;2024-01-11;51;140;3;0;soleil
39;2024-01-12;51;140;4;0;pluie
39;2024-01-13;132;140;5;0;nuageux
39;2024-01-14;66;140;6;0;soleil
39;2024-01-15;97;140;0;0;nuageux
39;2024-01-16;86;140;1;0;nuageux
39;2024-01-17;70;140;2;0;pluie
39;2024-01-18;62;140;3;0;soleil
39;2024-01-19;47;140;4;0;nuageux
39;2024-01-20;131;140;5;0;nuageux
39;2024-01-21;82;140;6;0;soleil
39;2024-01-22;118;140;0;0;pluie
39;2024-01-23;109;140;1;0;soleil
39;2024-01-24;35;140;2;0;soleil
39;2024-01-25;127;140;3;0;soleil
39;2024-01-26;66;140;4;0;soleil
39;2024-01-27;140;140;5;0;soleil
39;2024-01-28;100;140;6;0;pluie
39;2024-01-29;89;140;0;0;nuageux
39;2024-01-30;43;140;1;0;pluie
40;2024-01-01;0;126;0;1;pluie
40;2024-01-02;32;126;1;0;pluie
40;2024-01-03;10;126;2;0;pluie
40;2024-01-04;71;126;3;0;nuageux
40;2024-01-05;17;126;4;0;pluie
40;2024-01-06;62;126;5;0;pluie
40;2024-01-07;77;126;6;0;soleil
40;2024-01-08;76;126;0;0;pluie
40;2024-01-09;26;126;1;0;nuageux
40;2024-01-10;37;126;2;0;soleil
40;2024-01-11;91;126;3;0;soleil
40;2024-01-12;52;126;4;0;pluie
40;2024-01-13;107;126;5;0;soleil
40;2024-01-14;101;126;6;0;soleil
40;2024-01-15;84;126;0;0;pluie
40;2024-01-16;70;126;1;0;soleil
40;2024-01-17;24;126;2;0;pluie
40;2024-01-18;37;126;3;0;pluie
40;2024-01-19;76;126;4;0;nuageux
40;2024-01-20;115;126;5;0;nuageux
40;2024-01-21;58;126;6;0;pluie
40;2024-01-22;91;126;0;0;pluie
40;2024-01-23;105;126;1;0;soleil
40;2024-01-24;73;126;2;0;pluie
40;2024-01-25;68;126;3;0;soleil
40;2024-01-26;114;126;4;0;pluie
40;2024-01-27;85;126;5;0;pluie
40;2024-01-28;53;126;6;0;nuageux
40;2024-01-29;116;126;0;0;pluie
40;2024-01-30;32;126;1;0;pluie
41;2024-01-01;0;145;0;1;nuageux
41;2024-01-02;98;145;1;0;nuageux
41;2024-01-03;39;145;2;0;soleil
41;2024-01-04;125;145;3;0;soleil
41;2024-01-05;86;145;4;0;soleil
41;2024-01-06;51;145;5;0;soleil
41;2024-01-07;22;145;6;0;pluie
41;2024-01-08;130;145;0;0;nuageux
41;2024-01-09;98;145;1;0;soleil
41;2024-01-10;120;145;2;0;nuageux
41;2024-01-11;140;145;3;0;nuageux
41;2024-01-12;130;145;4;0;pluie
41;2024-01-13;119;145;5;0;soleil
41;2024-01-14;31;145;6;0;nuageux
41;2024-01-15;91;145;0;0;soleil
41;2024-01-16;37;145;1;0;nuageux
41;2024-01-17;83;145;2;0;soleil
41;2024-01-18;49;145;3;0;pluie
41;2024-01-19;50;145;4;0;pluie
41;2024-01-20;78;145;5;0;nuageux
41;2024-01-21;97;145;6;0;pluie
41;2024-01-22;120;145;0;0;nuageux
41;2024-01-23;137;145;1;0;nuageux
41;2024-01-24;32;145;2;0;soleil
41;2024-01-25;46;145;3;0;pluie
41;2024-01-26;97;145;4;0;soleil
41;2024-01-27;131;145;5;0;pluie
41;2024-01-28;123;145;6;0;nuageux
41;2024-01-29;113;145;0;0;pluie
41;2024-01-30;77;145;1;0;pluie
42;2024-01-01;0;150;0;1;nuageux
42;2024-01-02;66;150;1;0;nuageux
42;2024-01-03;103;150;2;0;soleil
42;2024-01-04;65;150;3;0;pluie
42;2024-01-05;101;150;4;0;pluie
42;2024-01-06;57;150;5;0;soleil
42;2024-01-07;77;150;6;0;pluie
42;2024-01-08;103;150;0;0;pluie
42;2024-01-09;105;150;1;0;nuageux
42;2024-01-10;78;150;2;0;nuageux
42;2024-01-11;67;150;3;0;pluie
42;2024-01-12;90;150;4;0;soleil
42;2024-01-13;79;150;5;0;soleil
42;2024-01-14;108;150;6;0;soleil
42;2024-01-15;70;150;0;0;nuageux
42;2024-01-16;39;150;1;0;nuageux
42;2024-01-17;70;150;2;0;soleil
42;2024-01-18;54;150;3;0;pluie
42;2024-01-19;83;150;4;0;pluie
42;2024-01-20;34;150;5;0;soleil
42;2024-01-21;146;150;6;0;nuageux
42;2024-01-22;77;150;0;0;soleil
42;2024-01-23;32;150;1;0;pluie
42;2024-01-24;41;150;2;0;soleil
42;2024-01-25;88;150;3;0;soleil
42;2024-01-26;93;150;4;0;nuageux
42;2024-01-27;130;150;5;0;nuageux
42;2024-01-28;147;150;6;0;soleil
42;2024-01-29;94;150;0;0;soleil
42;2024-01-30;128;150;1;0;pluie
43;2024-01-01;0;156;0;1;soleil
43;2024-01-02;54;156;1;0;soleil
43;2024-01-03;83;156;2;0;soleil
43;2024-01-04;88;156;3;0;soleil
43;2024-01-05;133;156;4;0;pluie
43;2024-01-06;121;156;5;0;pluie
43;2024-01-07;107;156;6;0;pluie
43;2024-01-08;68;156;0;0;soleil
43;2024-01-09;74;156;1;0;pluie
43;2024-01-10;85;156;2;0;soleil
43;2024-01-11;115;156;3;0;pluie
43;2024-01-12;128;156;4;0;nuageux
43;2024-01-13;60;156;5;0;pluie
43;2024-01-14;156;156;6;0;pluie
43;2024-01-15;144;156;0;0;nuageux
43;2024-01-16;30;156;1;0;pluie
43;2024-01-17;44;156;2;0;nuageux
43;2024-01-18;43;156;3;0;soleil
43;2024-01-19;31;156;4;0;pluie
43;2024-01-20;96;156;5;0;pluie
43;2024-01-21;91;156;6;0;nuageux
43;2024-01-22;31;156;0;0;soleil
43;2024-01-23;84;156;1;0;soleil
43;2024-01-24;62;156;2;0;nuageux
43;2024-01-25;86;156;3;0;nuageux
43;2024-01-26;11;156;4;0;pluie
43;2024-01-27;82;156;5;0;soleil
43;2024-01-28;119;156;6;0;pluie
43;2024-01-29;59;156;0;0;soleil
43;2024-01-30;126;156;1;0;pluie
44;2024-01-01;0;146;0;1;nuageux
44;2024-01-02;47;146;1;0;soleil
44;2024-01-03;69;146;2;0;soleil
44;2024-01-04;29;146;3;0;pluie
44;2024-01-05;79;146;4;0;pluie
44;2024-01-06;33;146;5;0;pluie
44;2024-01-07;114;146;6;0;soleil
44;2024-01-08;64;146;0;0;soleil
44;2024-01-09;26;146;1;0;nuageux
44;2024-01-10;31;146;2;0;nuageux
44;2024-01-11;59;146;3;0;soleil
44;2024-01-12;125;146;4;0;soleil
44;2024-01-13;64;146;5;0;soleil
44;2024-01-14;53;146;6;0;pluie
44;2024-01-15;88;146;0;0;pluie
44;2024-01-16;78;146;1;0;soleil
